"ID","Acc","Dev","Cal","Paid","Outstanding","Incurred","PaidIncr"
6119,1998,10,2007,591614,73576,665191,0
6119,1998,11,2008,692535,181801,874336,100921
6119,1998,12,2009,692535,31755,724290,0
6119,1998,13,2010,695945,50810,746755,3410
6119,1998,14,2011,695945,58,696003,0
6119,1998,15,2012,695945,359,696304,0
6119,1998,16,2013,695945,76,696021,0
6119,1998,17,2014,695945,12,695957,0
6119,1998,18,2015,695945,5,695949,0
6119,1998,19,2016,695945,0,695945,0
6119,1998,20,2017,812386,2,812388,116441
6120,1998,1,1998,35729,775982,811711,35729
6120,1998,2,1999,35729,1193123,1228853,0
6120,1998,3,2000,35729,1079811,1115541,0
6120,1998,4,2001,149661,1634089,1783749,113932
6120,1998,5,2002,260036,1024220,1284256,110375
6120,1998,6,2003,359962,864724,1224686,99926
6120,1998,7,2004,359962,737364,1097326,0
6120,1998,8,2005,367975,385759,753734,8013
6120,1998,9,2006,565315,140824,706139,197340
6120,1998,10,2007,565315,139912,705227,0
6120,1998,11,2008,991804,309906,1301709,426489
6120,1998,12,2009,1141488,343249,1484738,149684
6120,1998,13,2010,1141488,1853,1143342,0
6120,1998,14,2011,1141488,3740,1145228,0
6120,1998,15,2012,1141488,465,1141953,0
6120,1998,16,2013,1141488,11392,1152880,0
6120,1998,17,2014,1141488,2,1141491,0
6120,1998,18,2015,1141488,11,1141500,0
6120,1998,19,2016,1141488,27,1141516,0
6120,1998,20,2017,1141488,0,1141488,0
6121,1998,1,1998,188367,722441,910808,188367
6121,1998,2,1999,188367,951551,1139918,0
6121,1998,3,2000,188367,1362345,1550712,0
6121,1998,4,2001,188367,761862,950229,0
6121,1998,5,2002,391274,1139146,1530420,202907
6121,1998,6,2003,391274,861493,1252768,0
6121,1998,7,2004,432198,621641,1053839,40924
6121,1998,8,2005,590900,598905,1189805,158702
6121,1998,9,2006,590900,155414,746314,0
6121,1998,10,2007,664666,169841,834508,73766
6121,1998,11,2008,952632,238593,1191225,287966
6121,1998,12,2009,952632,71950,1024582,0
6121,1998,13,2010,952632,14046,966678,0
6121,1998,14,2011,952632,220,952851,0
6121,1998,15,2012,952632,438,953070,0
6121,1998,16,2013,1012773,120124,1132897,60141
6121,1998,17,2014,1012773,71,1012844,0
6121,1998,18,2015,1012773,189,1012961,0
6121,1998,19,2016,1012773,0,1012773,0
6121,1998,20,2017,1012773,0,1012773,0
6122,1998,1,1998,3420,917975,921395,3420
6122,1998,2,1999,3420,1039782,1043202,0
6122,1998,3,2000,22448,948659,971107,19028
6122,1998,4,2001,310982,1711484,2022466,288534
6122,1998,5,2002,310982,933201,1244183,0
6122,1998,6,2003,585135,1039218,1624353,274153
6122,1998,7,2004,671693,761735,1433428,86558
6122,1998,8,2005,671693,619364,1291057,0
6122,1998,9,2006,741138,367771,1108909,69445
6122,1998,10,2007,908879,348450,1257328,167741
6122,1998,11,2008,1008167,571410,1579577,99288
6122,1998,12,2009,1008167,96002,1104169,0
6122,1998,13,2010,1008167,108099,1116266,0
6122,1998,14,2011,1008167,6066,1014233,0
6122,1998,15,2012,1008167,6368,1014535,0
6122,1998,16,2013,1008167,306696,1314863,0
6122,1998,17,2014,1008167,27,1008194,0
6122,1998,18,2015,1008167,5,1008172,0
6122,1998,19,2016,1008167,1,1008168,0
6122,1998,20,2017,1008167,1,1008168,0
6123,1998,1,1998,111,725828,725940,111
6123,1998,2,1999,2457,887503,889960,2346
6123,1998,3,2000,16721,747194,763915,14264
6123,1998,4,2001,127490,579032,706522,110769
6123,1998,5,2002,206576,913833,1120409,79086
6123,1998,6,2003,422134,720321,1142455,215558
6123,1998,7,2004,427398,816472,1243870,5264
6123,1998,8,2005,427398,191970,619369,0
6123,1998,9,2006,429033,308225,737258,1635
6123,1998,10,2007,537737,208313,746050,108704
6123,1998,11,2008,537737,56287,594024,0
6123,1998,12,2009,754721,131578,886299,216984
6123,1998,13,2010,754721,16108,770828,0
6123,1998,14,2011,754721,96,754816,0
6123,1998,15,2012,754721,75750,830471,0
6123,1998,16,2013,754721,149,754869,0
6123,1998,17,2014,754721,1,754722,0
6123,1998,18,2015,754721,0,754721,0
6123,1998,19,2016,754721,4,754725,0
6123,1998,20,2017,754721,0,754721,0
6124,1998,1,1998,483,808540,809023,483
6124,1998,2,1999,737,676671,677407,254
6124,1998,3,2000,10709,809099,819808,9972
6124,1998,4,2001,137522,780684,918207,126813
6124,1998,5,2002,211592,934601,1146193,74070
6124,1998,6,2003,264281,696901,961183,52689
6124,1998,7,2004,376003,508236,884239,111722
6124,1998,8,2005,463238,425076,888314,87235
6124,1998,9,2006,463238,404175,867413,0
6124,1998,10,2007,463238,116075,579314,0
6124,1998,11,2008,569253,106689,675942,106015
6124,1998,12,2009,715905,120920,836825,146652
6124,1998,13,2010,715905,13865,729770,0
6124,1998,14,2011,715905,15120,731026,0
6124,1998,15,2012,715905,220,716125,0
6124,1998,16,2013,715905,1062,716968,0
6124,1998,17,2014,715905,16,715921,0
6124,1998,18,2015,715905,363,716268,0
6124,1998,19,2016,715905,2,715907,0
6124,1998,20,2017,715905,0,715906,0
6125,1998,1,1998,129,1425895,1426024,129
6125,1998,2,1999,8285,901893,910178,8156
6125,1998,3,2000,98178,1925812,2023990,89893
6125,1998,4,2001,98178,988228,1086405,0
6125,1998,5,2002,549445,1109405,1658849,451267
6125,1998,6,2003,549445,1075988,1625432,0
6125,1998,7,2004,549445,685589,1235033,0
6125,1998,8,2005,600563,855844,1456407,51118
6125,1998,9,2006,600563,343016,943579,0
6125,1998,10,2007,990658,314922,1305580,390095
6125,1998,11,2008,990658,262465,1253123,0
6125,1998,12,2009,990658,131535,1122193,0
6125,1998,13,2010,1050747,87479,1138225,60089
6125,1998,14,2011,1080070,26371,1106441,29323
6125,1998,15,2012,1080070,211,1080280,0
6125,1998,16,2013,1080070,4217,1084286,0
6125,1998,17,2014,1080070,1196,1081266,0
6125,1998,18,2015,1080070,24,1080094,0
6125,1998,19,2016,1080070,44,1080114,0
6125,1998,20,2017,1080070,17,1080087,0
6126,1998,1,1998,5692,940065,945757,5692
6126,1998,2,1999,8322,693839,702161,2630
6126,1998,3,2000,696059,1130464,1826522,687737
6126,1998,4,2001,696059,1040102,1736160,0
6126,1998,5,2002,696059,812426,1508485,0
6126,1998,6,2003,696059,612477,1308536,0
6126,1998,7,2004,696059,405664,1101722,0
6126,1998,8,2005,696059,837761,1533820,0
6126,1998,9,2006,955949,1090621,2046569,259890
6126,1998,10,2007,955949,106170,1062119,0
6126,1998,11,2008,955949,101306,1057255,0
6126,1998,12,2009,955949,36417,992366,0
6126,1998,13,2010,955949,45172,1001121,0
6126,1998,14,2011,955949,224,956173,0
6126,1998,15,2012,955949,297,956246,0
6126,1998,16,2013,955949,191,956140,0
6126,1998,17,2014,955949,400,956349,0
6126,1998,18,2015,955949,10,955958,0
6126,1998,19,2016,955949,1,955950,0
6126,1998,20,2017,955949,1,955949,0
6127,1998,1,1998,83,1758751,1758835,83
6127,1998,2,1999,2865,1361305,1364170,2782
6127,1998,3,2000,26302,1428630,1454932,23437
6127,1998,4,2001,477724,1871649,2349373,451422
6127,1998,5,2002,477724,1636568,2114292,0
6127,1998,6,2003,477724,985586,1463310,0
6127,1998,7,2004,848009,1085272,1933280,370285
6127,1998,8,2005,1053558,1437085,2490642,205549
6127,1998,9,2006,1618527,1419496,3038022,564969
6127,1998,10,2007,1618527,422888,2041415,0
6127,1998,11,2008,1618527,45397,1663924,0
6127,1998,12,2009,1618527,691755,2310282,0
6127,1998,13,2010,1618527,31185,1649712,0
6127,1998,14,2011,1618527,9364,1627890,0
6127,1998,15,2012,1618527,6603,1625130,0
6127,1998,16,2013,1618527,2495,1621021,0
6127,1998,17,2014,1618527,44,1618571,0
6127,1998,18,2015,1618527,12432,1630958,0
6127,1998,19,2016,1618527,25,1618552,0
6127,1998,20,2017,1618527,0,1618527,0
6128,1998,1,1998,16518,1181901,1198420,16518
6128,1998,2,1999,16518,951030,967549,0
6128,1998,3,2000,28305,1167238,1195544,11787
6128,1998,4,2001,166951,1125451,1292402,138646
6128,1998,5,2002,166951,701577,868528,0
6128,1998,6,2003,546855,1051900,1598755,379904
6128,1998,7,2004,546855,773284,1320139,0
6128,1998,8,2005,580983,553692,1134676,34128
6128,1998,9,2006,596406,325798,922203,15423
6128,1998,10,2007,839340,397570,1236910,242934
6128,1998,11,2008,839340,207579,1046919,0
6128,1998,12,2009,839340,17572,856912,0
6128,1998,13,2010,839340,7420,846760,0
6128,1998,14,2011,839340,518,839858,0
6128,1998,15,2012,974647,32182,1006830,135307
6128,1998,16,2013,974647,540,975187,0
6128,1998,17,2014,974647,472,975119,0
6128,1998,18,2015,974647,20,974667,0
6128,1998,19,2016,974647,0,974648,0
6128,1998,20,2017,974647,2,974650,0
6129,1998,1,1998,392,735152,735544,392
6129,1998,2,1999,120132,916684,1036816,119740
6129,1998,3,2000,120132,890306,1010438,0
6129,1998,4,2001,242157,1178008,1420165,122025
6129,1998,5,2002,242157,693364,935521,0
6129,1998,6,2003,242157,456119,698276,0
6129,1998,7,2004,262793,504333,767126,20636
6129,1998,8,2005,277163,261094,538257,14370
6129,1998,9,2006,329751,215038,544789,52588
6129,1998,10,2007,437422,76305,513727,107671
6129,1998,11,2008,649295,157964,807259,211873
6129,1998,12,2009,649295,30247,679542,0
6129,1998,13,2010,649295,36951,686246,0
6129,1998,14,2011,649295,2030,651325,0
6129,1998,15,2012,762086,68467,830553,112791
6129,1998,16,2013,762086,96,762182,0
6129,1998,17,2014,762086,85,762171,0
6129,1998,18,2015,762086,3,762090,0
6129,1998,19,2016,762086,2,762089,0
6129,1998,20,2017,762086,0,762086,0
6130,1998,1,1998,53,535961,536014,53
6130,1998,2,1999,6824,838545,845368,6771
6130,1998,3,2000,11991,774389,786380,5167
6130,1998,4,2001,11991,586161,598153,0
6130,1998,5,2002,595895,869424,1465319,583904
6130,1998,6,2003,595895,726039,1321934,0
6130,1998,7,2004,595895,774342,1370237,0
6130,1998,8,2005,595895,296964,892859,0
6130,1998,9,2006,595895,117433,713328,0
6130,1998,10,2007,595895,164773,760668,0
6130,1998,11,2008,595895,89751,685646,0
6130,1998,12,2009,723838,140962,864800,127943
6130,1998,13,2010,723838,5802,729640,0
6130,1998,14,2011,723838,34086,757923,0
6130,1998,15,2012,723838,687,724525,0
6130,1998,16,2013,723838,72479,796317,0
6130,1998,17,2014,723838,128,723966,0
6130,1998,18,2015,723838,2,723840,0
6130,1998,19,2016,723838,0,723838,0
6130,1998,20,2017,723838,74,723912,0
6131,1998,1,1998,192,872656,872848,192
6131,1998,2,1999,30083,1034867,1064950,29891
6131,1998,3,2000,81924,879660,961584,51841
6131,1998,4,2001,817357,1371398,2188755,735433
6131,1998,5,2002,817357,1045943,1863300,0
6131,1998,6,2003,817357,799742,1617099,0
6131,1998,7,2004,817357,843500,1660857,0
6131,1998,8,2005,817357,442122,1259480,0
6131,1998,9,2006,826310,585830,1412139,8953
6131,1998,10,2007,826310,148034,974344,0
6131,1998,11,2008,826310,90481,916791,0
6131,1998,12,2009,1031911,147779,1179690,205601
6131,1998,13,2010,1031911,14799,1046710,0
6131,1998,14,2011,1031911,241284,1273194,0
6131,1998,15,2012,1031911,592,1032502,0
6131,1998,16,2013,1031911,1262,1033172,0
6131,1998,17,2014,1031911,112,1032023,0
6131,1998,18,2015,1031911,13,1031923,0
6131,1998,19,2016,1031911,2,1031913,0
6131,1998,20,2017,1031911,7574,1039484,0
6132,1998,1,1998,124,1262659,1262783,124
6132,1998,2,1999,15140,1740565,1755705,15016
6132,1998,3,2000,21452,1046588,1068040,6312
6132,1998,4,2001,122633,1011448,1134081,101181
6132,1998,5,2002,232227,1382354,1614581,109594
6132,1998,6,2003,251617,704184,955802,19390
6132,1998,7,2004,1141021,1073396,2214417,889404
6132,1998,8,2005,1141021,506131,1647152,0
6132,1998,9,2006,1141021,678052,1819073,0
6132,1998,10,2007,1141021,304965,1445986,0
6132,1998,11,2008,1141021,429233,1570254,0
6132,1998,12,2009,1141021,69606,1210627,0
6132,1998,13,2010,1141021,401172,1542193,0
6132,1998,14,2011,1141021,117,1141138,0
6132,1998,15,2012,1141021,1714,1142735,0
6132,1998,16,2013,1141021,10092,1151113,0
6132,1998,17,2014,1141021,2422,1143443,0
6132,1998,18,2015,1141021,250,1141271,0
6132,1998,19,2016,1141021,88,1141109,0
6132,1998,20,2017,1141021,0,1141021,0
6133,1998,1,1998,401,927688,928090,401
6133,1998,2,1999,34222,1424976,1459198,33821
6133,1998,3,2000,313323,1286922,1600245,279101
6133,1998,4,2001,313323,1183104,1496427,0
6133,1998,5,2002,313323,966565,1279888,0
6133,1998,6,2003,1019528,1279797,2299325,706205
6133,1998,7,2004,1019528,944736,1964265,0
6133,1998,8,2005,1019528,343600,1363128,0
6133,1998,9,2006,1019528,517550,1537078,0
6133,1998,10,2007,1019528,130462,1149990,0
6133,1998,11,2008,1019528,603662,1623190,0
6133,1998,12,2009,1019528,96051,1115579,0
6133,1998,13,2010,1019528,30831,1050359,0
6133,1998,14,2011,1019528,2268,1021797,0
6133,1998,15,2012,1019528,263,1019791,0
6133,1998,16,2013,1019528,312,1019840,0
6133,1998,17,2014,1019528,63,1019591,0
6133,1998,18,2015,1019528,34,1019563,0
6133,1998,19,2016,1019528,0,1019528,0
6133,1998,20,2017,1019528,1,1019530,0
6134,1998,1,1998,2981,778613,781594,2981
6134,1998,2,1999,17586,829845,847431,14605
6134,1998,3,2000,37551,800136,837687,19965
6134,1998,4,2001,37551,825854,863405,0
6134,1998,5,2002,103738,763668,867406,66187
6134,1998,6,2003,119729,533451,653181,15991
6134,1998,7,2004,180207,413115,593322,60478
6134,1998,8,2005,427050,357865,784915,246843
6134,1998,9,2006,493369,263219,756588,66319
6134,1998,10,2007,493369,85097,578466,0
6134,1998,11,2008,662574,214457,877030,169205
6134,1998,12,2009,662574,7614,670188,0
6134,1998,13,2010,662574,5296,667869,0
6134,1998,14,2011,662574,3656,666230,0
6134,1998,15,2012,662574,727,663301,0
6134,1998,16,2013,690044,541,690585,27470
6134,1998,17,2014,690044,9,690053,0
6134,1998,18,2015,690044,2,690046,0
6134,1998,19,2016,690044,2,690046,0
6134,1998,20,2017,690044,0,690044,0
6135,1998,1,1998,239,1137766,1138004,239
6135,1998,2,1999,43258,1103007,1146265,43019
6135,1998,3,2000,43258,1103866,1147124,0
6135,1998,4,2001,201627,1513549,1715176,158369
6135,1998,5,2002,201627,852427,1054054,0
6135,1998,6,2003,640929,1078667,1719596,439302
6135,1998,7,2004,640929,864220,1505149,0
6135,1998,8,2005,640929,743995,1384923,0
6135,1998,9,2006,640929,354319,995248,0
6135,1998,10,2007,793645,507504,1301149,152716
6135,1998,11,2008,970171,221480,1191652,176526
6135,1998,12,2009,970171,105002,1075174,0
6135,1998,13,2010,1022654,58193,1080847,52483
6135,1998,14,2011,1022654,3361,1026015,0
6135,1998,15,2012,1022654,328,1022982,0
6135,1998,16,2013,1022654,254,1022908,0
6135,1998,17,2014,1022654,3,1022658,0
6135,1998,18,2015,1022654,65,1022719,0
6135,1998,19,2016,1022654,7,1022661,0
6135,1998,20,2017,1022654,6,1022660,0
6136,1998,1,1998,310,729309,729619,310
6136,1998,2,1999,700,761193,761893,390
6136,1998,3,2000,17951,732604,750556,17251
6136,1998,4,2001,17951,571419,589370,0
6136,1998,5,2002,60706,602892,663598,42755
6136,1998,6,2003,86679,481397,568075,25973
6136,1998,7,2004,502917,865176,1368093,416238
6136,1998,8,2005,538882,408408,947291,35965
6136,1998,9,2006,538882,275134,814016,0
6136,1998,10,2007,538882,143378,682261,0
6136,1998,11,2008,541612,164603,706215,2730
6136,1998,12,2009,677680,80881,758561,136068
6136,1998,13,2010,677680,15227,692907,0
6136,1998,14,2011,677680,226988,904668,0
6136,1998,15,2012,677680,3843,681523,0
6136,1998,16,2013,677680,4495,682175,0
6136,1998,17,2014,677680,201,677881,0
6136,1998,18,2015,677680,191,677872,0
6136,1998,19,2016,677680,6,677687,0
6136,1998,20,2017,677680,0,677681,0
6137,1998,1,1998,3,760353,760355,3
6137,1998,2,1999,41254,1052052,1093306,41251
6137,1998,3,2000,41254,863645,904899,0
6137,1998,4,2001,123201,924013,1047215,81947
6137,1998,5,2002,510933,1129351,1640284,387732
6137,1998,6,2003,510933,757544,1268478,0
6137,1998,7,2004,613481,824021,1437502,102548
6137,1998,8,2005,613481,482046,1095527,0
6137,1998,9,2006,640926,293824,934750,27445
6137,1998,10,2007,640926,109173,750100,0
6137,1998,11,2008,640926,27882,668808,0
6137,1998,12,2009,640926,43991,684917,0
6137,1998,13,2010,675027,9013,684041,34101
6137,1998,14,2011,897052,406403,1303455,222025
6137,1998,15,2012,897052,60499,957551,0
6137,1998,16,2013,897052,181,897233,0
6137,1998,17,2014,897052,58,897110,0
6137,1998,18,2015,897052,4,897055,0
6137,1998,19,2016,897052,9,897061,0
6137,1998,20,2017,897052,0,897052,0
6138,1998,1,1998,1896,470479,472376,1896
6138,1998,2,1999,1896,1338035,1339931,0
6138,1998,3,2000,2660,764442,767103,764
6138,1998,4,2001,54369,724655,779024,51709
6138,1998,5,2002,161672,832395,994068,107303
6138,1998,6,2003,161672,578040,739713,0
6138,1998,7,2004,207883,623419,831303,46211
6138,1998,8,2005,297493,450529,748023,89610
6138,1998,9,2006,668055,445558,1113612,370562
6138,1998,10,2007,668055,131484,799538,0
6138,1998,11,2008,852496,159622,1012119,184441
6138,1998,12,2009,859961,314452,1174414,7465
6138,1998,13,2010,859961,25987,885949,0
6138,1998,14,2011,859961,3700,863661,0
6138,1998,15,2012,859961,4842,864803,0
6138,1998,16,2013,859961,15398,875360,0
6138,1998,17,2014,859961,10,859971,0
6138,1998,18,2015,859961,8,859969,0
6138,1998,19,2016,859961,110,860071,0
6138,1998,20,2017,859961,0,859962,0
6139,1998,1,1998,312,1228084,1228396,312
6139,1998,2,1999,133725,1617925,1751650,133413
6139,1998,3,2000,133725,1553708,1687433,0
6139,1998,4,2001,133725,1250967,1384692,0
6139,1998,5,2002,234480,1081655,1316135,100755
6139,1998,6,2003,694820,1504115,2198935,460340
6139,1998,7,2004,779249,1241849,2021098,84429
6139,1998,8,2005,779249,598298,1377547,0
6139,1998,9,2006,779249,314374,1093623,0
6139,1998,10,2007,779249,97190,876438,0
6139,1998,11,2008,779249,65339,844588,0
6139,1998,12,2009,818613,33195,851808,39364
6139,1998,13,2010,1068189,45978,1114168,249576
6139,1998,14,2011,1182661,175886,1358547,114472
6139,1998,15,2012,1182661,173,1182834,0
6139,1998,16,2013,1182661,19783,1202444,0
6139,1998,17,2014,1182661,249,1182910,0
6139,1998,18,2015,1182661,160,1182821,0
6139,1998,19,2016,1182661,0,1182661,0
6139,1998,20,2017,1182661,4,1182665,0
6140,1998,1,1998,2539,1304005,1306543,2539
6140,1998,2,1999,2539,922834,925373,0
6140,1998,3,2000,350718,1462929,1813647,348179
6140,1998,4,2001,350718,1497873,1848591,0
6140,1998,5,2002,350718,920028,1270746,0
6140,1998,6,2003,839350,1234134,2073484,488632
6140,1998,7,2004,839350,659216,1498566,0
6140,1998,8,2005,839350,451532,1290883,0
6140,1998,9,2006,839350,421625,1260975,0
6140,1998,10,2007,1098666,466733,1565399,259316
6140,1998,11,2008,1098666,60489,1159155,0
6140,1998,12,2009,1098666,49036,1147702,0
6140,1998,13,2010,1098666,9283,1107949,0
6140,1998,14,2011,1098666,29242,1127908,0
6140,1998,15,2012,1098666,246,1098912,0
6140,1998,16,2013,1098666,144,1098809,0
6140,1998,17,2014,1098666,2,1098668,0
6140,1998,18,2015,1111324,375,1111699,12658
6140,1998,19,2016,1111324,1,1111325,0
6140,1998,20,2017,1111324,1,1111325,0
6141,1998,1,1998,21,905889,905909,21
6141,1998,2,1999,147,946283,946430,126
6141,1998,3,2000,291017,1470430,1761447,290870
6141,1998,4,2001,291017,958267,1249284,0
6141,1998,5,2002,291017,898245,1189262,0
6141,1998,6,2003,291017,723634,1014650,0
6141,1998,7,2004,948393,923359,1871752,657376
6141,1998,8,2005,948393,476287,1424681,0
6141,1998,9,2006,948393,450453,1398847,0
6141,1998,10,2007,948393,352364,1300757,0
6141,1998,11,2008,968042,237063,1205105,19649
6141,1998,12,2009,1121427,308157,1429584,153385
6141,1998,13,2010,1121427,993549,2114976,0
6141,1998,14,2011,1121427,1033,1122460,0
6141,1998,15,2012,1121427,5441,1126868,0
6141,1998,16,2013,1121427,71,1121498,0
6141,1998,17,2014,1121427,5150,1126576,0
6141,1998,18,2015,1121427,34,1121460,0
6141,1998,19,2016,1121427,624,1122051,0
6141,1998,20,2017,1121427,1,1121427,0
6142,1998,1,1998,1309,875436,876746,1309
6142,1998,2,1999,41145,1048027,1089172,39836
6142,1998,3,2000,41145,851989,893134,0
6142,1998,4,2001,153922,821021,974943,112777
6142,1998,5,2002,153922,805934,959856,0
6142,1998,6,2003,260817,774516,1035333,106895
6142,1998,7,2004,350137,643806,993943,89320
6142,1998,8,2005,350137,314744,664881,0
6142,1998,9,2006,482663,257973,740636,132526
6142,1998,10,2007,671755,226167,897922,189092
6142,1998,11,2008,671755,98862,770618,0
6142,1998,12,2009,882935,171777,1054712,211180
6142,1998,13,2010,882935,4958,887893,0
6142,1998,14,2011,882935,95164,978099,0
6142,1998,15,2012,882935,8213,891148,0
6142,1998,16,2013,882935,221,883156,0
6142,1998,17,2014,882935,207,883142,0
6142,1998,18,2015,882935,87,883022,0
6142,1998,19,2016,882935,236,883171,0
6142,1998,20,2017,882935,3,882939,0
6143,1998,1,1998,15841,1020397,1036238,15841
6143,1998,2,1999,15841,1211650,1227491,0
6143,1998,3,2000,34954,1363126,1398080,19113
6143,1998,4,2001,80152,833734,913885,45198
6143,1998,5,2002,423758,1103561,1527319,343606
6143,1998,6,2003,423758,1051190,1474948,0
6143,1998,7,2004,423758,597031,1020788,0
6143,1998,8,2005,423758,437933,861690,0
6143,1998,9,2006,825756,463997,1289753,401998
6143,1998,10,2007,838837,298618,1137455,13081
6143,1998,11,2008,838837,94128,932966,0
6143,1998,12,2009,950861,87747,1038608,112024
6143,1998,13,2010,1113971,480356,1594328,163110
6143,1998,14,2011,1113971,20861,1134833,0
6143,1998,15,2012,1113971,2461,1116433,0
6143,1998,16,2013,1113971,305,1114276,0
6143,1998,17,2014,1113971,530,1114501,0
6143,1998,18,2015,1113971,43,1114014,0
6143,1998,19,2016,1113971,1,1113973,0
6143,1998,20,2017,1113971,2,1113973,0
6144,1998,1,1998,149,668425,668574,149
6144,1998,2,1999,18458,1242069,1260527,18309
6144,1998,3,2000,18458,1243796,1262254,0
6144,1998,4,2001,85623,1206375,1291999,67165
6144,1998,5,2002,253855,802312,1056168,168232
6144,1998,6,2003,253855,762737,1016593,0
6144,1998,7,2004,1006268,1023558,2029826,752413
6144,1998,8,2005,1006268,450506,1456774,0
6144,1998,9,2006,1006268,352115,1358383,0
6144,1998,10,2007,1044438,422871,1467309,38170
6144,1998,11,2008,1044438,85690,1130128,0
6144,1998,12,2009,1044438,358496,1402935,0
6144,1998,13,2010,1044438,894,1045332,0
6144,1998,14,2011,1044438,82774,1127212,0
6144,1998,15,2012,1044438,18700,1063138,0
6144,1998,16,2013,1044438,1,1044439,0
6144,1998,17,2014,1044438,3697,1048135,0
6144,1998,18,2015,1044438,12,1044450,0
6144,1998,19,2016,1044438,0,1044438,0
6144,1998,20,2017,1044438,402,1044840,0
6145,1998,1,1998,114,1357093,1357208,114
6145,1998,2,1999,47308,1289459,1336767,47194
6145,1998,3,2000,57029,1129052,1186081,9721
6145,1998,4,2001,57029,1445753,1502782,0
6145,1998,5,2002,80332,999511,1079844,23303
6145,1998,6,2003,276207,801064,1077270,195875
6145,1998,7,2004,445457,859638,1305095,169250
6145,1998,8,2005,457839,638539,1096378,12382
6145,1998,9,2006,583855,235834,819690,126016
6145,1998,10,2007,597340,153514,750854,13485
6145,1998,11,2008,638846,55469,694315,41506
6145,1998,12,2009,982645,159197,1141842,343799
6145,1998,13,2010,982645,5046,987691,0
6145,1998,14,2011,982645,7230,989875,0
6145,1998,15,2012,1139376,53704,1193080,156731
6145,1998,16,2013,1139376,1133,1140508,0
6145,1998,17,2014,1139376,2123,1141498,0
6145,1998,18,2015,1139376,243,1139619,0
6145,1998,19,2016,1139376,11,1139387,0
6145,1998,20,2017,1139376,1,1139376,0
6146,1998,1,1998,310,1105791,1106100,310
6146,1998,2,1999,27079,1056478,1083557,26769
6146,1998,3,2000,32200,1064845,1097046,5121
6146,1998,4,2001,183864,1025704,1209568,151664
6146,1998,5,2002,213233,1188905,1402137,29369
6146,1998,6,2003,213233,631941,845173,0
6146,1998,7,2004,581874,913812,1495686,368641
6146,1998,8,2005,581874,518122,1099995,0
6146,1998,9,2006,846191,907555,1753746,264317
6146,1998,10,2007,846191,318734,1164925,0
6146,1998,11,2008,846191,105042,951233,0
6146,1998,12,2009,846191,10559,856751,0
6146,1998,13,2010,934557,5740,940297,88366
6146,1998,14,2011,1115570,25074,1140644,181013
6146,1998,15,2012,1115570,1239,1116809,0
6146,1998,16,2013,1115570,133,1115703,0
6146,1998,17,2014,1115570,7,1115577,0
6146,1998,18,2015,1115570,1056,1116627,0
6146,1998,19,2016,1115570,5,1115576,0
6146,1998,20,2017,1115570,3,1115573,0
6147,1998,1,1998,274,760217,760491,274
6147,1998,2,1999,6725,791265,797991,6451
6147,1998,3,2000,75095,1124505,1199600,68370
6147,1998,4,2001,252854,911243,1164097,177759
6147,1998,5,2002,337731,1051258,1388989,84877
6147,1998,6,2003,337731,525821,863552,0
6147,1998,7,2004,337731,282161,619892,0
6147,1998,8,2005,639808,673634,1313442,302077
6147,1998,9,2006,665768,420246,1086014,25960
6147,1998,10,2007,665768,222117,887884,0
6147,1998,11,2008,665768,85329,751097,0
6147,1998,12,2009,665768,13663,679431,0
6147,1998,13,2010,785132,48808,833940,119364
6147,1998,14,2011,820671,35112,855783,35539
6147,1998,15,2012,857870,122623,980492,37199
6147,1998,16,2013,857870,553,858423,0
6147,1998,17,2014,857870,3714,861584,0
6147,1998,18,2015,857870,3,857873,0
6147,1998,19,2016,857870,210,858080,0
6147,1998,20,2017,857870,2,857872,0
6148,1998,1,1998,29378,1254670,1284048,29378
6148,1998,2,1999,29378,993193,1022571,0
6148,1998,3,2000,29378,981526,1010904,0
6148,1998,4,2001,243794,1044416,1288210,214416
6148,1998,5,2002,243794,705442,949236,0
6148,1998,6,2003,246022,679779,925801,2228
6148,1998,7,2004,321212,518571,839783,75190
6148,1998,8,2005,453795,440150,893945,132583
6148,1998,9,2006,484284,295549,779833,30489
6148,1998,10,2007,536190,180622,716812,51906
6148,1998,11,2008,712346,63746,776092,176156
6148,1998,12,2009,855490,34482,889972,143144
6148,1998,13,2010,855490,6532,862021,0
6148,1998,14,2011,982805,36830,1019635,127315
6148,1998,15,2012,982805,2139,984945,0
6148,1998,16,2013,982805,311,983116,0
6148,1998,17,2014,982805,75877,1058683,0
6148,1998,18,2015,982805,0,982806,0
6148,1998,19,2016,982805,5018,987824,0
6148,1998,20,2017,982805,0,982806,0
6149,1998,1,1998,3911,919627,923538,3911
6149,1998,2,1999,3911,566454,570365,0
6149,1998,3,2000,405157,1032505,1437662,401246
6149,1998,4,2001,405157,822224,1227380,0
6149,1998,5,2002,611503,1206485,1817988,206346
6149,1998,6,2003,611503,828230,1439733,0
6149,1998,7,2004,611503,219398,830901,0
6149,1998,8,2005,611503,346771,958274,0
6149,1998,9,2006,658039,427889,1085928,46536
6149,1998,10,2007,658039,210321,868360,0
6149,1998,11,2008,658039,75707,733746,0
6149,1998,12,2009,658039,5226,663265,0
6149,1998,13,2010,714637,44161,758798,56598
6149,1998,14,2011,714637,2896,717533,0
6149,1998,15,2012,714637,328,714965,0
